GeneID	TPM
ENSG00000230124	4.47
ENSG00000230138	0.03
ENSG00000230163	0.01
ENSG00000230175	0.00
ENSG00000230184	0.00
ENSG00000230186	0.00
ENSG00000230199	0.00
ENSG00000230214	0.00
ENSG00000230228	0.00
ENSG00000230231	0.00
ENSG00000230239	0.00
ENSG00000230250	0.00
ENSG00000230260	0.00
ENSG00000230280	0.00
ENSG00000230285	0.00
ENSG00000230287	0.00
ENSG00000230318	0.00
ENSG00000230325	0.03
ENSG00000230331	0.00
ENSG00000230337	0.31
ENSG00000230364	0.00
ENSG00000230368	0.13
ENSG00000230381	0.01
ENSG00000230402	0.00
ENSG00000230404	0.00
ENSG00000230411	0.01
ENSG00000230415	0.25
ENSG00000230424	0.25
ENSG00000230426	0.00
ENSG00000230427	0.00
ENSG00000230434	0.00
ENSG00000230439	0.03
ENSG00000230451	0.00
ENSG00000230461	0.00
ENSG00000230470	0.04
ENSG00000230489	0.02
ENSG00000230498	0.00
ENSG00000230523	0.00
ENSG00000230546	0.00
ENSG00000230547	0.00
ENSG00000230550	0.00
ENSG00000230576	0.00
ENSG00000230585	0.00
ENSG00000230604	0.00
ENSG00000230615	0.06
ENSG00000230623	0.01
ENSG00000230628	0.00
ENSG00000230630	0.00
ENSG00000230638	0.02
ENSG00000230659	0.00
ENSG00000230667	0.03
ENSG00000230679	0.07
ENSG00000230687	0.00
ENSG00000230699	0.00
ENSG00000230703	0.00
ENSG00000230704	0.00
ENSG00000230714	0.00
ENSG00000230718	0.00
ENSG00000230721	0.01
ENSG00000230728	0.00
ENSG00000230735	0.00
ENSG00000230739	0.00
ENSG00000230748	0.00
ENSG00000230759	0.00
ENSG00000230768	0.00
ENSG00000230777	0.00
ENSG00000230779	0.00
ENSG00000230787	0.00
ENSG00000230798	0.00
ENSG00000230806	0.00
ENSG00000230813	0.00
ENSG00000230817	0.00
ENSG00000230828	0.00
ENSG00000230832	0.00
ENSG00000230833	0.12
ENSG00000230841	0.00
ENSG00000230849	0.00
ENSG00000230863	0.02
ENSG00000230864	0.00
ENSG00000230881	0.00
ENSG00000230896	0.14
ENSG00000230898	0.00
ENSG00000230921	0.00
ENSG00000230932	0.00
ENSG00000230937	0.00
ENSG00000230942	0.00
ENSG00000230946	0.00
ENSG00000230953	0.00
ENSG00000230955	0.02
ENSG00000230987	0.00
ENSG00000231020	0.00
ENSG00000231022	0.00
ENSG00000231029	0.00
ENSG00000231050	0.03
ENSG00000231057	0.01
ENSG00000231064	0.07
ENSG00000231072	0.00
ENSG00000231073	0.00
ENSG00000231080	0.00
ENSG00000231084	0.00
ENSG00000231090	0.00
ENSG00000231095	0.00
ENSG00000231100	0.00
ENSG00000231103	0.00
ENSG00000231105	0.00
ENSG00000231128	0.00
ENSG00000231163	0.00
ENSG00000231175	0.00
ENSG00000231181	0.05
ENSG00000231199	0.00
ENSG00000231207	0.00
ENSG00000231219	0.00
ENSG00000231237	0.00
ENSG00000231246	0.00
ENSG00000231251	0.00
ENSG00000231252	0.00
ENSG00000231272	0.00
ENSG00000231296	0.00
ENSG00000231333	0.13
ENSG00000231344	0.13
ENSG00000231346	0.46
ENSG00000231349	0.00
ENSG00000231353	0.00
ENSG00000231364	0.00
ENSG00000231365	1.01
ENSG00000231378	0.00
ENSG00000231407	0.02
ENSG00000231413	0.00
ENSG00000231416	0.00
ENSG00000231424	0.00
ENSG00000231429	0.00
ENSG00000231434	0.00
ENSG00000231437	0.00
ENSG00000231440	0.00
ENSG00000231468	0.00
ENSG00000231485	0.16
ENSG00000231507	0.06
ENSG00000231510	0.00
ENSG00000231512	0.01
ENSG00000231529	0.00
ENSG00000231547	0.00
ENSG00000231551	0.01
ENSG00000231563	0.00
ENSG00000231564	0.00
ENSG00000231582	0.00
ENSG00000231586	0.00
ENSG00000231599	0.00
ENSG00000231605	0.00
ENSG00000231606	0.00
ENSG00000231612	0.00
ENSG00000231613	0.00
ENSG00000231615	0.08
ENSG00000231622	0.40
ENSG00000231630	0.00
ENSG00000231648	0.00
ENSG00000231663	0.22
ENSG00000231666	0.00
ENSG00000231671	0.00
ENSG00000231684	0.00
ENSG00000231691	0.00
ENSG00000231700	0.00
ENSG00000231702	0.00
ENSG00000231714	0.00
ENSG00000231718	0.00
ENSG00000231740	0.00
ENSG00000231752	0.07
ENSG00000231767	0.16
ENSG00000231768	0.00
ENSG00000231789	0.00
ENSG00000231791	0.00
ENSG00000231814	0.00
ENSG00000231827	0.00
ENSG00000231837	0.00
ENSG00000231849	0.00
ENSG00000231866	0.00
ENSG00000231868	0.00
ENSG00000231871	0.04
ENSG00000231877	0.01
ENSG00000231900	0.01
ENSG00000231905	0.01
ENSG00000231940	0.03
ENSG00000231949	0.00
ENSG00000231953	0.00
ENSG00000231966	0.00
ENSG00000231978	0.00
ENSG00000231979	0.00
ENSG00000231984	0.00
ENSG00000231985	0.00
ENSG00000231987	0.00
ENSG00000231992	0.00
ENSG00000231996	0.00
ENSG00000231999	0.06
ENSG00000232015	0.00
ENSG00000232022	0.00
ENSG00000232027	0.00
ENSG00000232036	0.02
ENSG00000232037	0.00
ENSG00000232048	0.00
ENSG00000232059	0.00
ENSG00000232077	0.00
ENSG00000232085	0.00
ENSG00000232093	0.09
ENSG00000232096	0.00
ENSG00000232100	0.00
ENSG00000232113	0.00
ENSG00000232134	0.03
ENSG00000232148	0.00
ENSG00000232154	0.00
ENSG00000232166	0.01
ENSG00000232175	0.00
ENSG00000232184	0.00
ENSG00000232185	0.00
ENSG00000232188	0.00
ENSG00000232192	0.00
ENSG00000232194	0.00
ENSG00000232198	0.00
ENSG00000232208	0.00
ENSG00000232212	0.00
ENSG00000232215	0.01
ENSG00000232223	0.00
ENSG00000232237	0.00
ENSG00000232240	0.00
ENSG00000232245	0.00
ENSG00000232261	0.00
ENSG00000232265	0.00
ENSG00000232273	0.01
ENSG00000232284	0.00
ENSG00000232296	0.00
ENSG00000232298	0.00
ENSG00000232309	0.00
ENSG00000232335	0.00
ENSG00000232341	0.00
ENSG00000232347	0.09
ENSG00000232366	0.00
ENSG00000232369	0.00
ENSG00000232393	0.00
ENSG00000232423	0.00
ENSG00000232436	0.00
ENSG00000232450	0.05
ENSG00000232453	1.57
ENSG00000232456	0.00
ENSG00000232463	0.00
ENSG00000232467	0.00
ENSG00000232480	0.00
ENSG00000232482	0.00
ENSG00000232498	0.02
ENSG00000232499	0.01
ENSG00000232514	0.00
ENSG00000232519	0.00
ENSG00000232527	0.02
ENSG00000232536	0.01
ENSG00000232537	0.00
ENSG00000232542	0.02
ENSG00000232551	0.00
ENSG00000232557	0.00
ENSG00000232558	0.00
ENSG00000232586	0.21
ENSG00000232596	0.00
ENSG00000232621	0.00
ENSG00000232622	0.00
ENSG00000232626	0.26
ENSG00000232628	0.00
ENSG00000232650	0.00
ENSG00000232663	0.00
ENSG00000232671	0.13
ENSG00000232672	0.00
ENSG00000232676	0.00
ENSG00000232678	0.00
ENSG00000232679	0.02
ENSG00000232714	0.00
ENSG00000232721	0.01
ENSG00000232750	0.00
ENSG00000232751	0.00
ENSG00000232752	0.00
ENSG00000232762	0.00
ENSG00000232768	0.00
ENSG00000232780	0.00
ENSG00000232791	0.00
ENSG00000232792	0.00
ENSG00000232793	0.00
ENSG00000232809	0.00
ENSG00000232811	0.03
ENSG00000232812	0.00
ENSG00000232824	0.00
ENSG00000232825	0.00
ENSG00000232846	0.01
ENSG00000232848	0.00
ENSG00000232857	0.01
ENSG00000232860	0.04
ENSG00000232862	0.01
ENSG00000232864	0.00
ENSG00000232878	0.03
ENSG00000232879	0.00
ENSG00000232882	0.14
ENSG00000232883	0.00
ENSG00000232892	0.00
ENSG00000232895	0.00
ENSG00000232908	0.00
ENSG00000232912	0.03
ENSG00000232917	0.00
ENSG00000232918	0.00
ENSG00000232937	0.00
ENSG00000232952	0.01
ENSG00000232959	0.00
ENSG00000232964	0.00
ENSG00000232971	0.00
ENSG00000232989	0.00
ENSG00000232993	0.00
ENSG00000232995	0.50
ENSG00000233003	0.00
ENSG00000233008	0.00
ENSG00000233012	0.00
ENSG00000233018	0.00
ENSG00000233020	0.00
ENSG00000233029	0.01
ENSG00000233030	0.01
ENSG00000233040	0.31
ENSG00000233047	0.00
ENSG00000233057	0.00
ENSG00000233061	0.01
ENSG00000233069	0.00
ENSG00000233072	0.21
ENSG00000233078	0.00
ENSG00000233079	0.02
ENSG00000233084	0.19
ENSG00000233099	0.00
ENSG00000233114	0.00
ENSG00000233118	0.00
ENSG00000233125	0.00
ENSG00000233129	0.00
ENSG00000233154	0.03
ENSG00000233184	0.28
ENSG00000233196	0.00
ENSG00000233203	0.06
ENSG00000233216	0.00
ENSG00000233217	0.00
ENSG00000233222	0.00
ENSG00000233228	0.00
ENSG00000233234	0.00
ENSG00000233235	0.00
ENSG00000233246	0.00
ENSG00000233268	0.00
ENSG00000233271	0.00
ENSG00000233290	0.00
ENSG00000233304	0.00
ENSG00000233328	0.00
ENSG00000233332	0.01
ENSG00000233333	0.00
ENSG00000233336	0.00
ENSG00000233337	0.01
ENSG00000233355	0.00
ENSG00000233359	0.00
ENSG00000233372	0.00
ENSG00000233384	0.97
ENSG00000233396	0.02
ENSG00000233399	0.00
ENSG00000233401	0.03
ENSG00000233406	0.00
ENSG00000233407	0.00
ENSG00000233410	0.00
ENSG00000233411	0.00
ENSG00000233419	0.00
ENSG00000233421	0.01
ENSG00000233427	0.01
ENSG00000233430	0.01
ENSG00000233431	0.00
ENSG00000233432	0.00
ENSG00000233449	0.00
ENSG00000233455	0.00
ENSG00000233461	0.48
ENSG00000233473	0.00
ENSG00000233478	0.00
ENSG00000233482	0.00
ENSG00000233485	0.00
ENSG00000233514	0.02
ENSG00000233519	0.00
ENSG00000233537	0.00
ENSG00000233540	0.10
ENSG00000233542	0.00
ENSG00000233557	0.00
ENSG00000233562	0.00
ENSG00000233583	0.00
ENSG00000233586	0.00
ENSG00000233589	0.00
ENSG00000233593	0.00
ENSG00000233595	0.00
ENSG00000233602	0.12
ENSG00000233615	0.00
ENSG00000233620	0.00
ENSG00000233621	1.42
ENSG00000233623	0.03
ENSG00000233626	0.02
ENSG00000233645	0.00
ENSG00000233647	0.02
ENSG00000233653	0.00
ENSG00000233664	0.00
ENSG00000233674	0.00
ENSG00000233691	0.00
ENSG00000233693	0.00
ENSG00000233706	0.00
ENSG00000233708	0.00
ENSG00000233712	0.00
ENSG00000233717	0.00
ENSG00000233728	0.02
ENSG00000233730	0.00
ENSG00000233735	0.00
ENSG00000233750	0.00
ENSG00000233755	0.00
ENSG00000233771	0.00
ENSG00000233775	0.00
ENSG00000233791	0.10
ENSG00000233792	0.00
ENSG00000233819	0.00
ENSG00000233827	0.00
ENSG00000233839	0.00
ENSG00000233875	0.00
ENSG00000233877	0.00
ENSG00000233882	0.00
ENSG00000233894	0.00
ENSG00000233907	0.00
ENSG00000233910	0.00
ENSG00000233920	0.00
ENSG00000233929	0.00
ENSG00000233940	0.00
ENSG00000233946	0.00
ENSG00000233954	0.49
ENSG00000233973	0.00
ENSG00000233975	0.05
ENSG00000233983	0.00
ENSG00000233985	0.00
ENSG00000233994	0.16
ENSG00000234004	0.00
ENSG00000234020	0.00
ENSG00000234041	0.00
ENSG00000234064	0.00
ENSG00000234070	0.00
ENSG00000234080	0.00
ENSG00000234088	0.00
ENSG00000234093	0.00
ENSG00000234099	0.00
ENSG00000234108	0.00
ENSG00000234112	0.00
ENSG00000234116	0.00
ENSG00000234132	0.00
ENSG00000234142	0.01
ENSG00000234144	0.00
ENSG00000234166	0.00
ENSG00000234184	0.00
ENSG00000234190	0.00
ENSG00000234202	0.32
ENSG00000234204	0.00
ENSG00000234211	0.00
ENSG00000234219	0.16
ENSG00000234222	0.13
ENSG00000234225	0.00
ENSG00000234226	0.00
ENSG00000234232	0.00
ENSG00000234233	0.00
ENSG00000234247	0.00
ENSG00000234257	0.00
ENSG00000234262	0.00
ENSG00000234264	0.01
ENSG00000234277	0.00
ENSG00000234283	0.00
ENSG00000234315	0.00
ENSG00000234318	0.02
ENSG00000234329	0.67
ENSG00000234332	0.01
ENSG00000234333	0.00
ENSG00000234367	0.00
ENSG00000234379	0.00
ENSG00000234383	0.03
ENSG00000234388	0.00
ENSG00000234396	0.00
ENSG00000234397	0.00
ENSG00000234419	0.00
ENSG00000234422	0.00
ENSG00000234425	0.00
ENSG00000234441	0.00
ENSG00000234464	0.00
ENSG00000234473	0.07
ENSG00000234476	0.02
ENSG00000234478	0.10
ENSG00000234481	0.00
ENSG00000234496	0.00
ENSG00000234497	0.00
ENSG00000234512	0.00
ENSG00000234518	0.76
ENSG00000234523	0.00
ENSG00000234546	0.30
ENSG00000234571	0.01
ENSG00000234578	0.00
ENSG00000234593	0.00
ENSG00000234601	0.00
ENSG00000234604	0.00
ENSG00000234607	0.00
ENSG00000234614	0.03
ENSG00000234619	0.00
ENSG00000234678	0.00
ENSG00000234683	0.00
ENSG00000234694	0.11
ENSG00000234711	0.00
ENSG00000234741	15.82
ENSG00000234754	0.00
ENSG00000234761	0.00
ENSG00000234775	0.00
ENSG00000234784	0.00
ENSG00000234790	0.00
ENSG00000234807	0.18
ENSG00000234810	0.01
ENSG00000234863	0.00
ENSG00000234871	0.00
ENSG00000234872	0.00
ENSG00000234915	0.02
ENSG00000234917	0.01
ENSG00000234937	0.00
ENSG00000234953	0.00
ENSG00000234975	1.03
ENSG00000234981	0.04
ENSG00000234984	0.00
ENSG00000234996	0.00
ENSG00000234998	0.00
ENSG00000235002	0.00
ENSG00000235005	0.00
ENSG00000235011	0.00
ENSG00000235015	0.00
ENSG00000235021	0.00
ENSG00000235038	0.00
ENSG00000235045	0.00
ENSG00000235052	0.00
ENSG00000235054	0.00
ENSG00000235055	0.00
ENSG00000235060	0.00
ENSG00000235069	0.00
ENSG00000235079	0.02
ENSG00000235082	0.13
ENSG00000235083	0.00
ENSG00000235084	0.14
ENSG00000235089	0.00
ENSG00000235096	0.00
ENSG00000235098	0.02
ENSG00000235101	0.00
ENSG00000235105	0.05
ENSG00000235112	0.00
ENSG00000235121	0.00
ENSG00000235131	0.00
ENSG00000235143	0.00
ENSG00000235145	0.19
ENSG00000235146	0.00
ENSG00000235152	0.00
ENSG00000235163	0.00
ENSG00000235169	0.30
ENSG00000235182	0.00
ENSG00000235185	0.00
ENSG00000235200	0.00
ENSG00000235202	0.00
ENSG00000235215	0.03
ENSG00000235226	0.00
ENSG00000235241	0.00
ENSG00000235251	0.01
ENSG00000235263	0.01
ENSG00000235282	0.00
ENSG00000235299	0.00
ENSG00000235303	0.00
ENSG00000235308	0.00
ENSG00000235358	0.01
ENSG00000235363	3.07
ENSG00000235371	0.00
ENSG00000235378	0.00
ENSG00000235386	0.00
ENSG00000235400	0.00
ENSG00000235407	0.00
ENSG00000235432	0.00
ENSG00000235434	0.00
ENSG00000235446	0.00
ENSG00000235449	0.18
ENSG00000235467	0.00
ENSG00000235492	0.00
ENSG00000235501	0.06
ENSG00000235526	0.00
ENSG00000235527	0.15
ENSG00000235545	0.06
ENSG00000235549	0.00
ENSG00000235563	0.00
ENSG00000235575	0.02
ENSG00000235582	0.03
ENSG00000235595	0.00
ENSG00000235605	0.00
ENSG00000235612	0.00
ENSG00000235613	0.05
ENSG00000235628	0.00
ENSG00000235638	0.00
ENSG00000235643	0.00
ENSG00000235673	0.00
ENSG00000235674	0.03
ENSG00000235700	0.00
ENSG00000235710	0.00
ENSG00000235736	0.00
ENSG00000235741	0.00
ENSG00000235748	0.06
ENSG00000235749	0.03
ENSG00000235750	2.24
ENSG00000235756	0.00
ENSG00000235761	0.00
ENSG00000235777	0.01
ENSG00000235782	0.00
ENSG00000235790	0.00
ENSG00000235794	0.00
ENSG00000235795	0.15
ENSG00000235804	0.00
ENSG00000235811	0.00
ENSG00000235817	0.00
ENSG00000235818	0.00
ENSG00000235827	0.00
ENSG00000235829	0.00
ENSG00000235862	0.00
ENSG00000235869	0.00
ENSG00000235887	0.00
ENSG00000235907	0.00
ENSG00000235912	2.19
ENSG00000235919	0.21
ENSG00000235927	0.00
ENSG00000235933	0.00
ENSG00000235942	0.00
ENSG00000235988	0.00
ENSG00000235990	0.00
ENSG00000236004	0.00
ENSG00000236009	0.00
ENSG00000236012	0.00
ENSG00000236021	0.11
ENSG00000236025	0.00
ENSG00000236030	0.01
ENSG00000236031	0.01
ENSG00000236035	0.01
ENSG00000236040	0.00
ENSG00000236045	0.00
ENSG00000236065	0.00
ENSG00000236069	0.00
ENSG00000236073	0.00
ENSG00000236085	0.01
ENSG00000236098	0.00
ENSG00000236101	0.00
ENSG00000236108	0.00
ENSG00000236111	0.00
ENSG00000236136	0.00
ENSG00000236137	0.02
ENSG00000236140	0.00
ENSG00000236155	0.04
ENSG00000236179	0.00
ENSG00000236180	0.02
ENSG00000236200	0.09
ENSG00000236206	0.01
ENSG00000236216	0.00
ENSG00000236230	0.00
ENSG00000236244	0.00
ENSG00000236253	0.00
ENSG00000236257	0.02
ENSG00000236263	0.30
ENSG00000236266	0.04
ENSG00000236268	0.00
ENSG00000236269	0.21
ENSG00000236274	0.00
ENSG00000236278	0.00
ENSG00000236290	0.00
ENSG00000236292	0.00
ENSG00000236317	0.00
ENSG00000236327	0.00
ENSG00000236334	0.00
ENSG00000236335	0.00
ENSG00000236341	0.00
ENSG00000236358	0.00
ENSG00000236360	0.00
ENSG00000236364	0.00
ENSG00000236372	0.00
ENSG00000236390	0.00
ENSG00000236401	0.00
ENSG00000236407	0.00
ENSG00000236423	0.30
ENSG00000236427	0.00
ENSG00000236430	0.00
ENSG00000236434	0.00
ENSG00000236439	0.75
ENSG00000236468	0.00
ENSG00000236476	0.00
ENSG00000236480	0.00
ENSG00000236484	0.00
ENSG00000236497	0.00
ENSG00000236500	0.00
ENSG00000236505	0.00
ENSG00000236523	0.00
ENSG00000236528	0.04
ENSG00000236535	0.18
ENSG00000236539	0.00
ENSG00000236546	0.01
ENSG00000236601	0.00
ENSG00000236636	0.00
ENSG00000236646	0.00
ENSG00000236648	0.00
ENSG00000236656	0.00
ENSG00000236674	0.00
ENSG00000236675	0.03
ENSG00000236676	0.00
ENSG00000236679	0.18
ENSG00000236689	0.00
ENSG00000236698	0.21
ENSG00000236713	0.00
ENSG00000236719	0.00
ENSG00000236720	0.00
ENSG00000236723	0.15
ENSG00000236731	0.00
ENSG00000236741	0.00
ENSG00000236743	0.00
ENSG00000236773	0.00
ENSG00000236775	0.00
ENSG00000236776	0.00
ENSG00000236779	0.00
ENSG00000236782	0.00
ENSG00000236792	0.00
ENSG00000236804	0.02
ENSG00000236806	0.01
ENSG00000236809	0.03
ENSG00000236810	0.39
ENSG00000236817	0.00
ENSG00000236846	0.03
ENSG00000236863	0.00
ENSG00000236866	0.00
ENSG00000236872	0.00
ENSG00000236876	3.88
ENSG00000236887	0.00
ENSG00000236888	0.00
ENSG00000236889	0.00
ENSG00000236905	0.00
ENSG00000236911	0.00
ENSG00000236915	0.00
ENSG00000236936	0.00
ENSG00000236940	0.00
ENSG00000236942	0.02
ENSG00000236947	0.01
ENSG00000236948	0.00
ENSG00000236950	0.00
ENSG00000236957	0.00
ENSG00000236963	0.00
ENSG00000236973	0.00
ENSG00000236975	0.00
ENSG00000236994	0.00
ENSG00000237003	0.00
ENSG00000237008	0.00
ENSG00000237011	0.00
ENSG00000237033	0.00
ENSG00000237049	0.00
ENSG00000237058	0.00
ENSG00000237074	0.00
ENSG00000237076	0.00
ENSG00000237090	0.00
ENSG00000237094	1.44
ENSG00000237101	0.00
ENSG00000237130	0.00
ENSG00000237131	0.00
ENSG00000237163	0.00
ENSG00000237173	0.00
ENSG00000237180	0.00
ENSG00000237188	0.71
ENSG00000237189	0.00
ENSG00000237193	0.00
ENSG00000237200	0.00
ENSG00000237213	0.00
ENSG00000237227	0.00
ENSG00000237249	0.00
ENSG00000237250	0.00
ENSG00000237276	0.10
ENSG00000237278	0.00
ENSG00000237279	0.00
ENSG00000237283	0.00
ENSG00000237290	0.00
ENSG00000237292	0.00
ENSG00000237301	0.02
ENSG00000237317	0.00
ENSG00000237324	0.00
ENSG00000237329	0.00
ENSG00000237330	0.00
ENSG00000237337	0.06
ENSG00000237343	0.06
ENSG00000237349	0.00
ENSG00000237352	0.00
ENSG00000237365	0.00
ENSG00000237379	0.00
ENSG00000237390	0.00
ENSG00000237402	0.00
ENSG00000237409	0.00
ENSG00000237413	0.00
ENSG00000237415	0.01
ENSG00000237424	0.09
ENSG00000237429	0.04
ENSG00000237435	0.00
ENSG00000237436	0.02
ENSG00000237445	0.00
ENSG00000237453	0.00
ENSG00000237457	0.00
ENSG00000237460	0.00
ENSG00000237463	0.00
ENSG00000237469	0.00
ENSG00000237478	0.00
ENSG00000237480	0.00
ENSG00000237481	0.01
ENSG00000237491	0.48
ENSG00000237492	0.00
ENSG00000237503	0.00
ENSG00000237505	0.00
ENSG00000237514	0.00
ENSG00000237520	0.00
ENSG00000237552	0.00
ENSG00000237556	0.00
ENSG00000237568	0.03
ENSG00000237588	0.01
ENSG00000237605	0.02
ENSG00000237613	0.00
ENSG00000237622	0.00
ENSG00000237624	0.00
ENSG00000237663	0.00
ENSG00000237700	0.00
ENSG00000237707	0.00
ENSG00000237728	0.00
ENSG00000237749	0.00
ENSG00000237756	0.00
ENSG00000237759	0.00
ENSG00000237763	0.00
ENSG00000237781	0.06
ENSG00000237783	0.00
ENSG00000237842	0.02
ENSG00000237845	0.01
ENSG00000237847	0.00
ENSG00000237848	0.00
ENSG00000237852	0.15
ENSG00000237853	0.00
ENSG00000237861	0.03
ENSG00000237872	0.00
ENSG00000237897	0.00
ENSG00000237899	0.00
ENSG00000237919	0.00
ENSG00000237920	0.00
ENSG00000237922	0.00
ENSG00000237928	0.00
ENSG00000237934	0.00
ENSG00000237938	0.02
ENSG00000237950	0.07
ENSG00000237954	0.00
ENSG00000237959	0.00
ENSG00000237973	2.67
ENSG00000237975	0.00
ENSG00000237976	0.05
ENSG00000237980	0.00
ENSG00000237991	0.05
ENSG00000237993	0.00
ENSG00000238003	0.00
ENSG00000238005	0.28
ENSG00000238009	0.06
ENSG00000238015	0.04
ENSG00000238022	0.00
ENSG00000238037	0.00
ENSG00000238042	0.03
ENSG00000238051	0.00
ENSG00000238054	0.00
ENSG00000238061	0.11
ENSG00000238063	0.00
ENSG00000238078	0.00
ENSG00000238081	0.00
ENSG00000238084	0.17
ENSG00000238085	0.00
ENSG00000238087	0.00
ENSG00000238107	0.00
ENSG00000238108	0.00
ENSG00000238118	0.00
ENSG00000238122	0.00
ENSG00000238137	0.03
ENSG00000238139	0.00
ENSG00000238140	0.00
ENSG00000238142	3.35
ENSG00000238145	0.00
ENSG00000238164	4.99
ENSG00000238173	0.00
ENSG00000238183	0.00
ENSG00000238186	0.00
ENSG00000238198	0.02
ENSG00000238199	0.00
ENSG00000238224	0.00
ENSG00000238231	0.12
ENSG00000238232	0.00
ENSG00000238236	0.00
ENSG00000238242	0.00
ENSG00000238243	0.01
ENSG00000238249	0.00
ENSG00000238256	0.00
ENSG00000238260	0.01
ENSG00000238270	0.00
ENSG00000238272	0.00
ENSG00000238279	0.03
ENSG00000238287	0.05
ENSG00000238290	0.00
ENSG00000238316	0.00
ENSG00000238365	0.00
ENSG00000238382	0.00
ENSG00000238482	0.00
ENSG00000238653	0.00
ENSG00000238705	0.00
ENSG00000238711	0.00
ENSG00000238754	0.00
ENSG00000238761	0.00
ENSG00000238765	0.00
ENSG00000238778	0.00
ENSG00000238825	1.83
ENSG00000238934	0.00
ENSG00000239007	0.00
ENSG00000239106	0.00
ENSG00000239149	11.69
ENSG00000239216	0.00
ENSG00000239319	0.00
ENSG00000239395	0.00
ENSG00000239428	0.00
ENSG00000239494	0.03
ENSG00000239504	0.00
ENSG00000239560	0.00
ENSG00000239636	0.26
ENSG00000239640	0.00
ENSG00000239670	0.00
ENSG00000239690	0.00
ENSG00000239710	0.00
ENSG00000239794	0.00
ENSG00000239810	0.00
ENSG00000239873	0.03
ENSG00000239887	0.41
ENSG00000239906	0.00
ENSG00000239945	0.10
ENSG00000239984	0.00
ENSG00000240021	0.00
ENSG00000240038	2.14
ENSG00000240194	0.00
ENSG00000240219	0.01
ENSG00000240244	0.08
ENSG00000240361	0.00
ENSG00000240374	0.00
ENSG00000240386	0.00
ENSG00000240409	0.00
ENSG00000240490	0.00
ENSG00000240502	0.00
ENSG00000240520	0.00
ENSG00000240524	0.03
ENSG00000240553	0.00
ENSG00000240563	0.00
ENSG00000240667	0.00
ENSG00000240692	0.00
ENSG00000240710	0.01
ENSG00000240731	0.06
ENSG00000240750	0.14
ENSG00000240929	0.36
ENSG00000240963	0.00
ENSG00000241014	0.09
ENSG00000241042	0.00
ENSG00000241073	0.03
ENSG00000241128	0.00
ENSG00000241169	0.00
ENSG00000241180	0.00
ENSG00000241188	0.00
ENSG00000241318	0.00
ENSG00000241326	0.12
ENSG00000241347	0.00
ENSG00000241361	0.02
ENSG00000241395	0.07
ENSG00000241475	0.01
ENSG00000241505	0.00
ENSG00000241547	0.20
ENSG00000241563	0.03
ENSG00000241599	0.00
ENSG00000241666	0.01
ENSG00000241670	0.00
ENSG00000241720	0.00
ENSG00000241745	0.00
ENSG00000241794	0.00
ENSG00000241860	1.29
ENSG00000241975	0.85
ENSG00000241992	0.00
ENSG00000242042	0.00
ENSG00000242125	3.66
ENSG00000242150	0.34
ENSG00000242193	1.42
ENSG00000242252	0.00
ENSG00000242267	0.00
ENSG00000242349	0.07
ENSG00000242352	0.01
ENSG00000242391	0.00
ENSG00000242396	0.45
ENSG00000242482	0.00
ENSG00000242485	12.29
ENSG00000242529	0.00
ENSG00000242565	0.00
ENSG00000242590	0.83
ENSG00000242598	0.00
ENSG00000242688	0.00
ENSG00000242757	0.00
ENSG00000242764	0.00
ENSG00000242769	0.00
ENSG00000242794	0.00
ENSG00000242860	0.00
ENSG00000242861	1.15
ENSG00000242943	0.00
ENSG00000243051	0.00
ENSG00000243062	0.00
ENSG00000243073	0.00
ENSG00000243155	0.10
ENSG00000243173	0.00
ENSG00000243267	0.00
ENSG00000243284	0.00
ENSG00000243323	0.01
ENSG00000243364	0.35
ENSG00000243437	0.00
ENSG00000243480	0.01
ENSG00000243485	0.00
ENSG00000243539	0.00
ENSG00000243613	0.00
ENSG00000243636	0.00
ENSG00000243659	0.00
ENSG00000243709	0.00
ENSG00000243710	0.01
ENSG00000243725	2.05
ENSG00000243749	3.27
ENSG00000243781	0.00
ENSG00000243872	0.00
ENSG00000243905	0.00
ENSG00000243960	0.92
ENSG00000243967	0.00
ENSG00000243970	0.14
ENSG00000244020	0.00
ENSG00000244038	35.56
ENSG00000244057	0.00
ENSG00000244066	0.00
ENSG00000244094	0.00
ENSG00000244137	0.00
ENSG00000244211	0.00
ENSG00000244256	0.03
ENSG00000244371	0.00
ENSG00000244389	0.10
ENSG00000244414	0.00
ENSG00000244457	0.02
ENSG00000244568	0.00
ENSG00000244619	0.00
ENSG00000244682	1.20
ENSG00000244703	0.00
ENSG00000244716	0.49
ENSG00000246203	0.01
ENSG00000248322	0.00
ENSG00000248333	1.81
ENSG00000248442	0.00
ENSG00000248458	0.00
ENSG00000248485	0.00
ENSG00000248527	3.66
ENSG00000248642	0.00
ENSG00000249007	0.00
ENSG00000249087	0.31
ENSG00000249197	0.00
ENSG00000249237	0.19
ENSG00000249602	0.00
ENSG00000249730	0.00
ENSG00000249798	0.00
ENSG00000250135	0.46
ENSG00000250536	0.01
ENSG00000250575	0.11
ENSG00000250719	0.00
ENSG00000250734	0.03
ENSG00000250762	0.00
ENSG00000250890	0.00
ENSG00000250894	0.00
ENSG00000251246	0.00
ENSG00000251484	0.00
ENSG00000251503	0.09
ENSG00000251508	0.00
ENSG00000251520	0.00
ENSG00000251686	0.00
